CODE,MATERIAL_TYPE,NAME,INV_NAME,UNIT_CODE,ADD_SPEC,BHN_SPEC,GROUP_CODE,MAT_CATCODE,MATERIAL_SUBTYPE,DRG_NO,DRG_LOCATION,REF_PARTCODE,CUST_PARTCODE,LOC_CODE,PURH_GLACNO,PURH_SUB_GLACNO,SALE_GLACNO,SALE_SUB_GLACNO,SUPP_SUB_GLACNO,IS_EXCISABLE,EXCISE_TYPE,ABC_TYPE,IS_STKLEVELMAINTAIN,MIN_QTY,MAX_QTY,REORDER_QTY,MINORDER_QTY,PATBOX_WT,RR_WT,CASTING_WT,FINISH_WT,IS_BRANDED,TEST_CODE,COSTCENTER_CODE,CHAPTER_CODE,CHAPTER_NO,OLD_CODE,SALE_AS,REF_CODE,SCRAP_CODE,PART_SIZE,PURT_GLACNO,PURT_SUB_GLACNO,SART_GLACNO,SART_SUB_GLACNO,DRG_REVDATE,RATE,IS_GRNRECONSILATION,MAT_OWNER,CAST_GRADE,SPECIF_NO,CAST_SUB_GRADE,SUB_GRADE_SPEC,DRG_REV_NO,PURCHASE_UNIT,CONVERSION_QTY,MAT_DESPTYPE,MAT_PRODTYPE,IS_WTINPUTINSALES,MOULD_STANDWT,SPECIF_REVISION_NO,SPECIF_REVISION_DATE,TAX_CODE,PERHOUR_RATE,PATTERN_TYPE,CAVITY_NOS,MPLATE_LENGTH,MPLATE_WIDTH,LEAD_DAYS,TOLERANCE,PER_HOUR,IS_FLAG,SYSADD_DATETIME,SYSADD_LOGIN,SYSCHNG_DATETIME,SYSCHNG_LOGIN,STATUS_CODE,SYS_DATE,USER_NAME,DBK_CODE,GST_RATECATEGORY,MAT_WEIGHT,BOX_PER,MAT_RATE,BARCODE_NO,CASTING_RATE,MACHINE_RATE
1010401550,104,BEARING 6003 ZZ,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,4.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:09:06,PRASHANT,2016082615:01:14,MIS,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401551,104,BEARING 6005 ZZ,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,6.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:09:41,PRASHANT,2016082615:03:18,MIS,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401552,104,BEARING 6203 ZZ,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,4.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:10:26,PRASHANT,2016080215:31:48,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401553,104,BEARING 6212 ZZ,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,4.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010058,84821011,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:11:07,PRASHANT,2017081116:06:18,DSOUZA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401554,104,BEARING 6301 ZZ,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,4.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:12:07,PRASHANT,2016080215:32:36,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401555,104,BEARING 6302ZZ,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,4.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:12:39,PRASHANT,2016080215:32:42,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401556,104,BEARING 6303 ZZ,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,4.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010058,84821011,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:13:05,PRASHANT,2017070911:27:03,DSOUZA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401557,104,BEARING 6309 ZZ,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,3.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:13:50,PRASHANT,2016080215:33:05,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401558,104,BEARING 6307 ZZ,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,6.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:14:31,PRASHANT,2016080215:33:00,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401559,104,BEARING 6310 ZZ,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010058,84821011,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:15:04,PRASHANT,2017081116:06:24,DSOUZA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401560,104,BEARING 6312 ZZ,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010058,84821011,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:15:33,PRASHANT,2017070911:27:45,DSOUZA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401561,104,BEARING 22209 K,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:16:14,PRASHANT,2016080215:27:52,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401562,104,BEARING 22211 K,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:17:06,PRASHANT,2016080215:30:27,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401563,104,BEARING 22212 K,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:17:54,PRASHANT,2016080215:28:14,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401564,104,"BEARING 30204 ",NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:18:39,PRASHANT,2016080215:30:22,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401565,104,BEARING 32210,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010061,84822011,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:19:17,PRASHANT,2017070911:26:41,DSOUZA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401566,104,BEARING 30206,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:19:49,PRASHANT,2016080215:30:32,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401567,104,BEARING 2313,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:20:21,PRASHANT,2016080215:28:51,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401568,104,BEARING 1209 K,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:20:49,PRASHANT,2016080215:27:27,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401569,104,PEDESTAL BEEARING UCP 208  (40MM),NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010064,84832000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:22:35,PRASHANT,2017081809:49:43,DSOUZA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401570,104,PEDESTAL BEEARING UCP 210  (50MM),NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:23:09,PRASHANT,2016080215:44:16,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401571,104,PEDESTAL BEEARING UCP 212  (60MM),NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:23:46,PRASHANT,2016080215:44:22,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401572,104,PEDESTAL BEEARING UCT 210 (50MM),NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010064,84832000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:24:43,PRASHANT,2018022117:59:51,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401573,104,PEDESTAL BEEARING UCF 208 (40MM),NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:25:38,PRASHANT,2016080215:42:18,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401574,104,PEDESTAL BEEARING UCF 211,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010064,84832000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:26:37,PRASHANT,2017112617:05:26,ADMIN,0,2018120711:23:29,BWAYS,NULL,106,0.000,0,0.00,NULL,0.00,0.00
1010401575,104,PEDESTAL BEEARING UCF 509,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010064,84832000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:27:18,PRASHANT,2017071517:53:27,DSOUZA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401576,104,PEDESTAL BEEARING S 513,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010061,84822011,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:27:55,PRASHANT,2018052617:44:26,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401577,104,PEDESTAL BEEARING S 511,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,1,1,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010065,84833000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:28:27,PRASHANT,2017070910:28:27,DSOUZA,0,2018120711:23:29,BWAYS,NULL,106,0.000,0,0.00,NULL,0.00,0.00
1010401578,104,SLEEVE H 313,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,0,0,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010022,38241000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:29:13,PRASHANT,2017070911:28:15,DSOUZA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401579,104,SLEEVE HE 312,NULL,"NOS  ",NULL," ",1010208,NULL,NULL,NULL,NULL," ",NULL,101001,101000204,NULL,101000341,NULL,NULL,0,0,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010022,38241000,NULL,NULL,NULL,NULL,NULL,101000204,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:29:51,PRASHANT,2016080215:49:53,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401580,104,SLEEVE HE 311,NULL,"NOS  ",NULL," ",1010208,NULL,NULL,NULL,NULL," ",NULL,101001,101000204,NULL,101000341,NULL,NULL,0,0,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010022,38241000,NULL,NULL,NULL,NULL,NULL,101000204,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:30:17,PRASHANT,2016080215:49:42,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401581,104,SLEEVE H & HE 309,NULL,"NOS  ",NULL," ",1010260,NULL,NULL,NULL,NULL," ",NULL,101001,101000603,NULL,101000341,NULL,NULL,0,0,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010022,38241000,NULL,NULL,NULL,NULL,NULL,101000603,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:31:17,PRASHANT,2017070911:28:06,DSOUZA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401582,104,D.O FUSE 100 A,NULL,"NOS  ",NULL," ",1010265,NULL,NULL,NULL,NULL," ",NULL,101001,101000605,NULL,101000341,NULL,NULL,0,0,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000605,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016072918:32:03,PRASHANT,2016080215:35:02,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401583,104,ALLUMINIUM LUGS 35 SQ.MM,NULL,"NOS  ",NULL," ",1010265,NULL,NULL,NULL,NULL," ",NULL,101001,101000605,NULL,101000341,NULL,NULL,0,0,1,1,1.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000605,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016073010:21:19,PRASHANT,2016080215:27:12,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401584,104,ALLUMINIUM LUGS 50 SQ.MM,NULL,"NOS  ",NULL," ",1010265,NULL,NULL,NULL,NULL," ",NULL,101001,101000605,NULL,101000341,NULL,NULL,0,0,1,1,2.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000605,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016073010:21:52,PRASHANT,2016080215:26:45,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401585,104,ALLUMINIUM LUGS 70 SQ.MM,NULL,"NOS  ",NULL," ",1010265,NULL,NULL,NULL,NULL," ",NULL,101001,101000605,NULL,101000341,NULL,NULL,0,0,1,1,6.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000605,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016073010:22:19,PRASHANT,2016080215:26:55,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010401586,104,ALLUMINIUM LUGS 90 SQ.MM,NULL,"NOS  ",NULL," ",1010265,NULL,NULL,NULL,NULL," ",NULL,101001,101000605,NULL,101000341,NULL,NULL,0,0,1,1,6.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,0,NULL,1010000,000000,NULL,NULL,NULL,NULL,NULL,101000605,NULL,101000341,NULL,NULL,0.00,0,0,NULL,NULL,NULL,NULL,0,"NOS  ",1.000,0,0,0,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2016073010:22:47,PRASHANT,2016080215:27:01,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
